CodigoAbastecimento;CodigoPostoAbastecimento;CodigoFerrovia;DataReferencia;LitrosManobra;LitrosViagem;LitrosOutro
10390;72;10;01/01/2018 00:00:00;9583;134165;2467
10391;103;2;01/01/2018 00:00:00;0;86573;0
10392;73;2;01/01/2018 00:00:00;0;0;0
10393;97;2;01/01/2018 00:00:00;0;104070;0
10394;79;2;01/01/2018 00:00:00;0;0;0
10395;75;2;01/01/2018 00:00:00;0;0;0
10396;104;2;01/01/2018 00:00:00;0;135403;0
10397;80;2;01/01/2018 00:00:00;0;0;0
10398;76;2;01/01/2018 00:00:00;0;0;0
10399;82;2;01/01/2018 00:00:00;0;0;0
10400;77;2;01/01/2018 00:00:00;0;14381;0
10401;78;2;01/01/2018 00:00:00;0;140905;0
10402;74;2;01/01/2018 00:00:00;0;0;0
10403;81;2;01/01/2018 00:00:00;0;305081;0
10404;62;7;01/02/2018 00:00:00;0;1368758;0
10405;60;9;01/02/2018 00:00:00;0;23000;0
10406;61;9;01/02/2018 00:00:00;0;138244;0
10407;58;9;01/02/2018 00:00:00;0;2300;0
10408;86;9;01/02/2018 00:00:00;0;0;0
10409;59;9;01/02/2018 00:00:00;0;0;0
10410;53;1;01/02/2018 00:00:00;0;594243;0
10411;46;1;01/02/2018 00:00:00;0;1287192;0
10412;38;1;01/02/2018 00:00:00;0;318278;0
10413;47;1;01/02/2018 00:00:00;0;119753;0
10414;45;1;01/02/2018 00:00:00;0;23050;0
10415;48;1;01/02/2018 00:00:00;0;125501;0
10416;42;1;01/02/2018 00:00:00;0;2000;0
10417;44;1;01/02/2018 00:00:00;0;59073;0
10418;40;1;01/02/2018 00:00:00;0;563691;0
10419;41;1;01/02/2018 00:00:00;0;80280;0
10420;87;1;01/02/2018 00:00:00;0;120447;0
10421;96;1;01/02/2018 00:00:00;0;217000;0
10422;50;1;01/02/2018 00:00:00;0;476652;0
10423;52;1;01/02/2018 00:00:00;0;474181;0
10424;49;1;01/02/2018 00:00:00;0;462424;0
10425;51;1;01/02/2018 00:00:00;0;58500;0
10426;92;1;01/02/2018 00:00:00;0;9080;0
10427;89;1;01/02/2018 00:00:00;0;36388;0
10428;37;1;01/02/2018 00:00:00;0;0;0
10429;39;1;01/02/2018 00:00:00;0;0;0
10430;91;1;01/02/2018 00:00:00;0;0;0
10431;94;1;01/02/2018 00:00:00;0;0;0
10432;93;1;01/02/2018 00:00:00;0;0;0
10433;90;1;01/02/2018 00:00:00;0;0;0
10434;95;1;01/02/2018 00:00:00;0;0;0
10435;54;1;01/02/2018 00:00:00;0;0;0
10436;88;1;01/02/2018 00:00:00;0;0;0
10437;55;1;01/02/2018 00:00:00;0;0;0
10438;43;1;01/02/2018 00:00:00;0;0;0
10439;85;5;01/02/2018 00:00:00;0;18261;0
10440;56;5;01/02/2018 00:00:00;0;4262012;0
10441;84;5;01/02/2018 00:00:00;0;3559275;0
10442;57;5;01/02/2018 00:00:00;0;771202;0
10443;99;8;01/02/2018 00:00:00;1063;106297;0
10444;20;8;01/02/2018 00:00:00;991;99097;0
10445;100;8;01/02/2018 00:00:00;0;0;0
10446;21;8;01/02/2018 00:00:00;3044;304477;867
10447;22;8;01/02/2018 00:00:00;0;0;0
10448;102;8;01/02/2018 00:00:00;5429;542963;0
10449;30;8;01/02/2018 00:00:00;0;0;0
10450;106;8;01/02/2018 00:00:00;9686;968712;35
10451;23;8;01/02/2018 00:00:00;1476;147593;3121
10452;25;8;01/02/2018 00:00:00;20335;2033676;1480
10453;24;8;01/02/2018 00:00:00;12963;1296411;1877
10454;98;8;01/02/2018 00:00:00;616;61597;0
10455;19;8;01/02/2018 00:00:00;3215;321521;2232
10456;26;8;01/02/2018 00:00:00;0;0;0
10457;27;8;01/02/2018 00:00:00;2426;242598;2578
10458;101;8;01/02/2018 00:00:00;0;0;0
10459;33;8;01/02/2018 00:00:00;28710;2871280;270
10460;31;8;01/02/2018 00:00:00;0;0;0
10461;34;8;01/02/2018 00:00:00;0;0;0
10462;28;8;01/02/2018 00:00:00;3158;315808;1068
10463;35;8;01/02/2018 00:00:00;15737;1573861;408
10464;105;8;01/02/2018 00:00:00;0;0;0
10465;32;8;01/02/2018 00:00:00;0;0;0
10466;29;8;01/02/2018 00:00:00;6232;623242;659
10467;36;12;01/02/2018 00:00:00;2266;512737;7433
10468;63;11;01/02/2018 00:00:00;1;62903;82
10469;66;11;01/02/2018 00:00:00;1;890130;27087
10470;64;11;01/02/2018 00:00:00;1;3775357;64537
10471;68;11;01/02/2018 00:00:00;1;682161;5294
10472;69;11;01/02/2018 00:00:00;1;1248569;1079
10473;65;11;01/02/2018 00:00:00;1;9205586;962
10474;67;11;01/02/2018 00:00:00;1;882772;920
10475;13;4;01/02/2018 00:00:00;0;0;0
10476;18;4;01/02/2018 00:00:00;1047;38615;21299
10477;14;4;01/02/2018 00:00:00;61061;2251868;22404
10478;16;4;01/02/2018 00:00:00;0;0;0
10479;17;4;01/02/2018 00:00:00;161;5950;47246
10480;12;4;01/02/2018 00:00:00;0;0;56450
10481;11;4;01/02/2018 00:00:00;263568;9720062;0
10482;2;3;01/02/2018 00:00:00;11728;1738676;21773
10483;3;3;01/02/2018 00:00:00;19463;2885450;12321
10484;8;3;01/02/2018 00:00:00;0;0;0
10485;10;3;01/02/2018 00:00:00;0;0;0
10486;1;3;01/02/2018 00:00:00;118139;17514582;40451
10487;7;3;01/02/2018 00:00:00;0;0;0
10488;103;2;01/02/2018 00:00:00;0;61536;0
10489;73;2;01/02/2018 00:00:00;0;0;0
10490;97;2;01/02/2018 00:00:00;0;80964;0
10491;79;2;01/02/2018 00:00:00;0;0;0
10492;75;2;01/02/2018 00:00:00;0;0;0
10493;104;2;01/02/2018 00:00:00;0;89314;0
10494;80;2;01/02/2018 00:00:00;0;0;0
10495;76;2;01/02/2018 00:00:00;0;0;0
10496;82;2;01/02/2018 00:00:00;0;0;0
10497;77;2;01/02/2018 00:00:00;0;17441;0
10498;78;2;01/02/2018 00:00:00;0;115428;0
10499;74;2;01/02/2018 00:00:00;0;0;0
10500;81;2;01/02/2018 00:00:00;0;247560;0
10501;83;6;01/02/2018 00:00:00;0;309142;2028
10502;71;6;01/02/2018 00:00:00;4272;4918;9
10503;72;10;01/02/2018 00:00:00;7761;124169;2225
10504;86;9;01/03/2018 00:00:00;0;4000;0
10505;60;9;01/03/2018 00:00:00;0;41000;0
10506;61;9;01/03/2018 00:00:00;0;157020;0
10507;58;9;01/03/2018 00:00:00;0;5360;0
10508;59;9;01/03/2018 00:00:00;0;0;0
10509;53;1;01/03/2018 00:00:00;0;616949;0
10510;46;1;01/03/2018 00:00:00;0;1795985;0
10511;38;1;01/03/2018 00:00:00;0;230093;0
10512;47;1;01/03/2018 00:00:00;0;194465;0
10513;45;1;01/03/2018 00:00:00;0;35801;0
10514;48;1;01/03/2018 00:00:00;0;165939;0
10515;42;1;01/03/2018 00:00:00;0;3000;0
10516;44;1;01/03/2018 00:00:00;0;23120;0
10517;40;1;01/03/2018 00:00:00;0;480285;0
10518;41;1;01/03/2018 00:00:00;0;76179;0
10519;87;1;01/03/2018 00:00:00;0;175455;0
10520;96;1;01/03/2018 00:00:00;0;214300;0
10521;50;1;01/03/2018 00:00:00;0;500700;0
10522;52;1;01/03/2018 00:00:00;0;540669;0
10523;49;1;01/03/2018 00:00:00;0;468272;0
10524;51;1;01/03/2018 00:00:00;0;71000;0
10525;92;1;01/03/2018 00:00:00;0;4220;0
10526;89;1;01/03/2018 00:00:00;0;33254;0
10527;37;1;01/03/2018 00:00:00;0;0;0
10528;39;1;01/03/2018 00:00:00;0;0;0
10529;91;1;01/03/2018 00:00:00;0;0;0
10530;94;1;01/03/2018 00:00:00;0;0;0
10531;93;1;01/03/2018 00:00:00;0;0;0
10532;90;1;01/03/2018 00:00:00;0;0;0
10533;95;1;01/03/2018 00:00:00;0;0;0
10534;54;1;01/03/2018 00:00:00;0;0;0
10535;88;1;01/03/2018 00:00:00;0;0;0
10536;55;1;01/03/2018 00:00:00;0;0;0
10537;43;1;01/03/2018 00:00:00;0;0;0
10538;85;5;01/03/2018 00:00:00;0;5375;0
10539;56;5;01/03/2018 00:00:00;0;4972258;0
10540;84;5;01/03/2018 00:00:00;0;4298897;0
10541;57;5;01/03/2018 00:00:00;0;922983;0
10542;62;7;01/03/2018 00:00:00;0;1246744;0
10543;63;11;01/03/2018 00:00:00;1;107893;82
10544;66;11;01/03/2018 00:00:00;1;1075407;26018
10545;64;11;01/03/2018 00:00:00;1;3999805;71891
10546;68;11;01/03/2018 00:00:00;1;757009;6988
10547;69;11;01/03/2018 00:00:00;1;1764492;1606
10548;65;11;01/03/2018 00:00:00;1;11129423;8492
10549;67;11;01/03/2018 00:00:00;1;975171;525
10550;99;8;01/03/2018 00:00:00;1194;124442;0
10551;20;8;01/03/2018 00:00:00;1260;131366;0
10552;100;8;01/03/2018 00:00:00;0;0;0
10553;21;8;01/03/2018 00:00:00;2906;303003;1108
10554;22;8;01/03/2018 00:00:00;242;25246;0
10555;102;8;01/03/2018 00:00:00;6676;696043;0
10556;30;8;01/03/2018 00:00:00;0;0;0
10557;106;8;01/03/2018 00:00:00;9521;992699;0
10558;23;8;01/03/2018 00:00:00;1916;199812;4317
10559;25;8;01/03/2018 00:00:00;36112;3765179;2213
10560;24;8;01/03/2018 00:00:00;13156;1371671;1946
10561;98;8;01/03/2018 00:00:00;658;68601;0
10562;19;8;01/03/2018 00:00:00;3497;364599;5414
10563;26;8;01/03/2018 00:00:00;76;7967;0
10564;27;8;01/03/2018 00:00:00;2751;286838;2164
10565;101;8;01/03/2018 00:00:00;0;0;0
10566;33;8;01/03/2018 00:00:00;42106;4390133;1056
10567;31;8;01/03/2018 00:00:00;0;0;0
10568;34;8;01/03/2018 00:00:00;117;12198;0
10569;28;8;01/03/2018 00:00:00;3609;376318;1580
10570;35;8;01/03/2018 00:00:00;18950;1975762;406
10571;105;8;01/03/2018 00:00:00;0;0;0
10572;32;8;01/03/2018 00:00:00;0;0;0
10573;29;8;01/03/2018 00:00:00;10116;1054693;314
10574;36;12;01/03/2018 00:00:00;12554;1948974;2972
10575;83;6;01/03/2018 00:00:00;0;358874;0
10576;71;6;01/03/2018 00:00:00;5760;0;37
10577;13;4;01/03/2018 00:00:00;0;0;0
10578;18;4;01/03/2018 00:00:00;2045;63908;28444
10579;14;4;01/03/2018 00:00:00;87643;2739539;35359
10580;16;4;01/03/2018 00:00:00;0;0;0
10581;17;4;01/03/2018 00:00:00;0;0;80631
10582;12;4;01/03/2018 00:00:00;0;0;60630
10583;11;4;01/03/2018 00:00:00;303606;9490128;0
10584;2;3;01/03/2018 00:00:00;18154;2223119;23621
10585;3;3;01/03/2018 00:00:00;26432;3236778;14954
10586;8;3;01/03/2018 00:00:00;0;0;0
10587;10;3;01/03/2018 00:00:00;0;0;0
10588;1;3;01/03/2018 00:00:00;185658;22735045;54857
10589;7;3;01/03/2018 00:00:00;0;0;0
10590;72;10;01/03/2018 00:00:00;8934;125071;4480
10591;103;2;01/03/2018 00:00:00;0;66770;0
10592;73;2;01/03/2018 00:00:00;0;0;0
10593;97;2;01/03/2018 00:00:00;0;119961;0
10594;79;2;01/03/2018 00:00:00;0;0;0
10595;75;2;01/03/2018 00:00:00;0;0;0
10596;104;2;01/03/2018 00:00:00;0;110578;0
10597;80;2;01/03/2018 00:00:00;0;0;0
10598;76;2;01/03/2018 00:00:00;0;0;0
10599;82;2;01/03/2018 00:00:00;0;0;0
10600;77;2;01/03/2018 00:00:00;0;5271;0
10601;78;2;01/03/2018 00:00:00;0;107941;0
10602;74;2;01/03/2018 00:00:00;0;0;0
10603;81;2;01/03/2018 00:00:00;0;300270;0
10604;53;1;01/04/2018 00:00:00;0;873461;0
10605;46;1;01/04/2018 00:00:00;0;1571429;0
10606;38;1;01/04/2018 00:00:00;0;139008;0
10607;47;1;01/04/2018 00:00:00;0;109558;0
10608;45;1;01/04/2018 00:00:00;0;24450;0
10609;48;1;01/04/2018 00:00:00;0;181009;0
10610;42;1;01/04/2018 00:00:00;0;2000;0
10611;44;1;01/04/2018 00:00:00;0;73831;0
10612;40;1;01/04/2018 00:00:00;0;401777;0
10613;41;1;01/04/2018 00:00:00;0;74721;0
10614;87;1;01/04/2018 00:00:00;0;155256;0
10615;96;1;01/04/2018 00:00:00;0;232800;0
10616;39;1;01/04/2018 00:00:00;0;12000;0
10617;50;1;01/04/2018 00:00:00;0;480109;0
10618;52;1;01/04/2018 00:00:00;0;728008;0
10619;49;1;01/04/2018 00:00:00;0;502766;0
10620;51;1;01/04/2018 00:00:00;0;95300;0
10621;92;1;01/04/2018 00:00:00;0;3700;0
10622;89;1;01/04/2018 00:00:00;0;34922;0
10623;37;1;01/04/2018 00:00:00;0;0;0
10624;91;1;01/04/2018 00:00:00;0;0;0
10625;94;1;01/04/2018 00:00:00;0;0;0
10626;93;1;01/04/2018 00:00:00;0;0;0
10627;90;1;01/04/2018 00:00:00;0;0;0
10628;95;1;01/04/2018 00:00:00;0;0;0
10629;54;1;01/04/2018 00:00:00;0;0;0
10630;88;1;01/04/2018 00:00:00;0;0;0
10631;55;1;01/04/2018 00:00:00;0;0;0
10632;43;1;01/04/2018 00:00:00;0;0;0
10633;60;9;01/04/2018 00:00:00;0;33000;0
10634;61;9;01/04/2018 00:00:00;0;156205;0
10635;58;9;01/04/2018 00:00:00;0;27906;0
10636;86;9;01/04/2018 00:00:00;0;0;0
10637;59;9;01/04/2018 00:00:00;0;0;0
10638;85;5;01/04/2018 00:00:00;0;139000;0
10639;56;5;01/04/2018 00:00:00;0;4891335;0
10640;84;5;01/04/2018 00:00:00;0;4514319;0
10641;57;5;01/04/2018 00:00:00;0;635776;0
10642;62;7;01/04/2018 00:00:00;0;1162078;0
10643;63;11;01/04/2018 00:00:00;1;77032;302
10644;66;11;01/04/2018 00:00:00;1;1170348;37286
10645;64;11;01/04/2018 00:00:00;1;3859871;59079
10646;68;11;01/04/2018 00:00:00;1;635038;9048
10647;69;11;01/04/2018 00:00:00;1;1588503;985
10648;65;11;01/04/2018 00:00:00;1;10720359;4908
10649;67;11;01/04/2018 00:00:00;1;953321;0
10650;99;8;01/04/2018 00:00:00;1675;164125;0
10651;20;8;01/04/2018 00:00:00;1108;108602;0
10652;100;8;01/04/2018 00:00:00;0;0;0
10653;21;8;01/04/2018 00:00:00;2710;265643;3267
10654;22;8;01/04/2018 00:00:00;106;10400;0
10655;102;8;01/04/2018 00:00:00;8460;829191;20
10656;30;8;01/04/2018 00:00:00;0;0;0
10657;106;8;01/04/2018 00:00:00;11237;1101359;175
10658;23;8;01/04/2018 00:00:00;1459;143013;5832
10659;25;8;01/04/2018 00:00:00;38118;3735977;1749
10660;24;8;01/04/2018 00:00:00;15571;1526150;2688
10661;98;8;01/04/2018 00:00:00;456;44712;0
10662;19;8;01/04/2018 00:00:00;4062;398079;5122
10663;26;8;01/04/2018 00:00:00;81;7927;0
10664;27;8;01/04/2018 00:00:00;3100;303872;2170
10665;101;8;01/04/2018 00:00:00;46;4529;0
10666;33;8;01/04/2018 00:00:00;47508;4656288;258
10667;31;8;01/04/2018 00:00:00;0;0;0
10668;34;8;01/04/2018 00:00:00;66;6441;0
10669;28;8;01/04/2018 00:00:00;4032;395174;1959
10670;35;8;01/04/2018 00:00:00;19400;1901358;1218
10671;105;8;01/04/2018 00:00:00;0;0;0
10672;32;8;01/04/2018 00:00:00;0;0;0
10673;29;8;01/04/2018 00:00:00;11355;1112931;1131
10674;36;12;01/04/2018 00:00:00;34212;2375101;784
10675;83;6;01/04/2018 00:00:00;0;262457;0
10676;71;6;01/04/2018 00:00:00;3911;0;32
10677;2;3;01/04/2018 00:00:00;15309;2203373;43594
10678;3;3;01/04/2018 00:00:00;22369;3219531;27156
10679;8;3;01/04/2018 00:00:00;0;0;0
10680;10;3;01/04/2018 00:00:00;0;0;0
10681;1;3;01/04/2018 00:00:00;151828;21852255;53199
10682;7;3;01/04/2018 00:00:00;0;0;0
10683;13;4;01/04/2018 00:00:00;0;0;0
10684;18;4;01/04/2018 00:00:00;839;28282;20192
10685;14;4;01/04/2018 00:00:00;70907;2391157;78483
10686;16;4;01/04/2018 00:00:00;0;0;0
10687;17;4;01/04/2018 00:00:00;403;13604;46513
10688;12;4;01/04/2018 00:00:00;0;0;52140
10689;11;4;01/04/2018 00:00:00;325680;10982654;0
10690;72;10;01/04/2018 00:00:00;8808;123305;2995
10691;103;2;01/04/2018 00:00:00;0;60662;0
10692;73;2;01/04/2018 00:00:00;0;0;0
10693;97;2;01/04/2018 00:00:00;0;125347;0
10694;79;2;01/04/2018 00:00:00;0;0;0
10695;75;2;01/04/2018 00:00:00;0;0;0
10696;104;2;01/04/2018 00:00:00;0;93062;0
10697;80;2;01/04/2018 00:00:00;0;0;0
10698;76;2;01/04/2018 00:00:00;0;0;0
10699;82;2;01/04/2018 00:00:00;0;0;0
10700;77;2;01/04/2018 00:00:00;0;15042;0
10701;78;2;01/04/2018 00:00:00;0;126238;0
10702;74;2;01/04/2018 00:00:00;0;0;0
10703;81;2;01/04/2018 00:00:00;0;276763;0
10704;53;1;01/05/2018 00:00:00;0;880512;0
10705;46;1;01/05/2018 00:00:00;0;1395763;0
10706;38;1;01/05/2018 00:00:00;0;123398;0
10707;47;1;01/05/2018 00:00:00;0;148769;0
10708;45;1;01/05/2018 00:00:00;0;22500;0
10709;48;1;01/05/2018 00:00:00;0;99139;0
10710;44;1;01/05/2018 00:00:00;0;64680;0
10711;40;1;01/05/2018 00:00:00;0;1128158;0
10712;41;1;01/05/2018 00:00:00;0;95105;0
10713;87;1;01/05/2018 00:00:00;0;148265;0
10714;96;1;01/05/2018 00:00:00;0;170550;0
10715;50;1;01/05/2018 00:00:00;0;397530;0
10716;54;1;01/05/2018 00:00:00;0;14000;0
10717;52;1;01/05/2018 00:00:00;0;639679;0
10718;49;1;01/05/2018 00:00:00;0;487278;0
10719;51;1;01/05/2018 00:00:00;0;49000;0
10720;92;1;01/05/2018 00:00:00;0;9530;0
10721;89;1;01/05/2018 00:00:00;0;22340;0
10722;37;1;01/05/2018 00:00:00;0;0;0
10723;39;1;01/05/2018 00:00:00;0;0;0
10724;91;1;01/05/2018 00:00:00;0;0;0
10725;42;1;01/05/2018 00:00:00;0;0;0
10726;94;1;01/05/2018 00:00:00;0;0;0
10727;93;1;01/05/2018 00:00:00;0;0;0
10728;90;1;01/05/2018 00:00:00;0;0;0
10729;95;1;01/05/2018 00:00:00;0;0;0
10730;88;1;01/05/2018 00:00:00;0;0;0
10731;55;1;01/05/2018 00:00:00;0;0;0
10732;43;1;01/05/2018 00:00:00;0;0;0
10733;86;9;01/05/2018 00:00:00;0;13000;0
10734;60;9;01/05/2018 00:00:00;0;43000;0
10735;61;9;01/05/2018 00:00:00;0;156555;0
10736;58;9;01/05/2018 00:00:00;0;0;0
10737;59;9;01/05/2018 00:00:00;0;0;0
10738;85;5;01/05/2018 00:00:00;0;25773;0
10739;56;5;01/05/2018 00:00:00;0;4285510;0
10740;84;5;01/05/2018 00:00:00;0;3526033;0
10741;57;5;01/05/2018 00:00:00;0;641708;0
10742;62;7;01/05/2018 00:00:00;0;839691;0
10743;99;8;01/05/2018 00:00:00;1300;123699;0
10744;20;8;01/05/2018 00:00:00;1231;117160;0
10745;100;8;01/05/2018 00:00:00;0;0;0
10746;21;8;01/05/2018 00:00:00;2690;256001;8795
10747;22;8;01/05/2018 00:00:00;42;3959;0
10748;102;8;01/05/2018 00:00:00;5836;555318;975
10749;30;8;01/05/2018 00:00:00;0;0;0
10750;106;8;01/05/2018 00:00:00;11900;1132335;202238
10751;23;8;01/05/2018 00:00:00;2655;252614;15486
10752;25;8;01/05/2018 00:00:00;31804;3026225;2045
10753;24;8;01/05/2018 00:00:00;15400;1465336;5024
10754;98;8;01/05/2018 00:00:00;580;55187;0
10755;19;8;01/05/2018 00:00:00;3569;339640;4349
10756;26;8;01/05/2018 00:00:00;0;0;0
10757;27;8;01/05/2018 00:00:00;2821;268451;1748
10758;101;8;01/05/2018 00:00:00;0;0;0
10759;33;8;01/05/2018 00:00:00;47608;4530079;752
10760;31;8;01/05/2018 00:00:00;0;0;0
10761;34;8;01/05/2018 00:00:00;62;5938;0
10762;28;8;01/05/2018 00:00:00;4846;461086;2513
10763;35;8;01/05/2018 00:00:00;16133;1535138;4854
10764;105;8;01/05/2018 00:00:00;0;0;0
10765;32;8;01/05/2018 00:00:00;0;0;0
10766;29;8;01/05/2018 00:00:00;8575;815972;1888
10767;36;12;01/05/2018 00:00:00;32937;1498998;5208
10768;63;11;01/05/2018 00:00:00;1;126000;271
10769;66;11;01/05/2018 00:00:00;1;929426;8099
10770;64;11;01/05/2018 00:00:00;1;7246430;58902
10771;68;11;01/05/2018 00:00:00;1;570733;3458
10772;69;11;01/05/2018 00:00:00;1;1528651;3143
10773;65;11;01/05/2018 00:00:00;1;8673311;2086
10774;67;11;01/05/2018 00:00:00;1;795037;656
10775;83;6;01/05/2018 00:00:00;0;198915;0
10776;71;6;01/05/2018 00:00:00;2470;700;149
10777;2;3;01/05/2018 00:00:00;14870;2593852;44178
10778;3;3;01/05/2018 00:00:00;25579;4461885;19553
10779;8;3;01/05/2018 00:00:00;0;0;0
10780;10;3;01/05/2018 00:00:00;0;0;0
10781;1;3;01/05/2018 00:00:00;139282;24296134;53065
10782;7;3;01/05/2018 00:00:00;0;0;0
10783;13;4;01/05/2018 00:00:00;0;0;0
10784;18;4;01/05/2018 00:00:00;958;29642;74282
10785;14;4;01/05/2018 00:00:00;83635;2588412;58414
10786;16;4;01/05/2018 00:00:00;0;0;0
10787;17;4;01/05/2018 00:00:00;122;3774;56574
10788;12;4;01/05/2018 00:00:00;0;0;49990
10789;11;4;01/05/2018 00:00:00;380273;11769055;0
10790;72;10;01/05/2018 00:00:00;6533;91465;2652
10791;103;2;01/05/2018 00:00:00;0;71765;0
10792;73;2;01/05/2018 00:00:00;0;0;0
10793;97;2;01/05/2018 00:00:00;0;137391;0
10794;79;2;01/05/2018 00:00:00;0;0;0
10795;75;2;01/05/2018 00:00:00;0;0;0
10796;104;2;01/05/2018 00:00:00;0;106614;0
10797;80;2;01/05/2018 00:00:00;0;0;0
10798;76;2;01/05/2018 00:00:00;0;0;0
10799;82;2;01/05/2018 00:00:00;0;0;0
10800;77;2;01/05/2018 00:00:00;0;7324;0
10801;78;2;01/05/2018 00:00:00;0;132571;0
10802;74;2;01/05/2018 00:00:00;0;0;0
10803;81;2;01/05/2018 00:00:00;0;279141;0
10804;83;6;01/06/2018 00:00:00;0;188612;0
10805;71;6;01/06/2018 00:00:00;3262;1000;19
10806;62;7;01/06/2018 00:00:00;0;1265493;0
10807;85;5;01/06/2018 00:00:00;0;5882;0
10808;56;5;01/06/2018 00:00:00;0;4816821;0
10809;84;5;01/06/2018 00:00:00;0;3803910;0
10810;57;5;01/06/2018 00:00:00;0;561896;0
10811;53;1;01/06/2018 00:00:00;0;1074715;0
10812;46;1;01/06/2018 00:00:00;0;1402851;0
10813;38;1;01/06/2018 00:00:00;0;112123;0
10814;47;1;01/06/2018 00:00:00;0;175022;0
10815;45;1;01/06/2018 00:00:00;0;19500;0
10816;48;1;01/06/2018 00:00:00;0;135234;0
10817;42;1;01/06/2018 00:00:00;0;2000;0
10818;44;1;01/06/2018 00:00:00;0;54660;0
10819;40;1;01/06/2018 00:00:00;0;663935;0
10820;41;1;01/06/2018 00:00:00;0;105815;0
10821;87;1;01/06/2018 00:00:00;0;138833;0
10822;96;1;01/06/2018 00:00:00;0;115300;0
10823;50;1;01/06/2018 00:00:00;0;449225;0
10824;54;1;01/06/2018 00:00:00;0;10000;0
10825;52;1;01/06/2018 00:00:00;0;725506;0
10826;49;1;01/06/2018 00:00:00;0;93912;0
10827;51;1;01/06/2018 00:00:00;0;53000;0
10828;92;1;01/06/2018 00:00:00;0;2350;0
10829;89;1;01/06/2018 00:00:00;0;12467;0
10830;37;1;01/06/2018 00:00:00;0;0;0
10831;39;1;01/06/2018 00:00:00;0;0;0
10832;91;1;01/06/2018 00:00:00;0;0;0
10833;94;1;01/06/2018 00:00:00;0;0;0
10834;93;1;01/06/2018 00:00:00;0;0;0
10835;90;1;01/06/2018 00:00:00;0;0;0
10836;95;1;01/06/2018 00:00:00;0;0;0
10837;88;1;01/06/2018 00:00:00;0;0;0
10838;55;1;01/06/2018 00:00:00;0;0;0
10839;43;1;01/06/2018 00:00:00;0;0;0
10840;86;9;01/06/2018 00:00:00;0;9500;0
10841;60;9;01/06/2018 00:00:00;0;53000;0
10842;61;9;01/06/2018 00:00:00;0;216707;0
10843;58;9;01/06/2018 00:00:00;0;1400;0
10844;59;9;01/06/2018 00:00:00;0;0;0
10845;103;2;01/06/2018 00:00:00;0;78040;0
10846;73;2;01/06/2018 00:00:00;0;0;0
10847;97;2;01/06/2018 00:00:00;0;110372;0
10848;79;2;01/06/2018 00:00:00;0;0;0
10849;75;2;01/06/2018 00:00:00;0;0;0
10850;104;2;01/06/2018 00:00:00;0;100869;0
10851;80;2;01/06/2018 00:00:00;0;0;0
10852;76;2;01/06/2018 00:00:00;0;0;0
10853;82;2;01/06/2018 00:00:00;0;0;0
10854;77;2;01/06/2018 00:00:00;0;14539;0
10855;78;2;01/06/2018 00:00:00;0;114198;0
10856;74;2;01/06/2018 00:00:00;0;0;0
10857;81;2;01/06/2018 00:00:00;0;259176;0
10858;99;8;01/06/2018 00:00:00;1284;138256;0
10859;20;8;01/06/2018 00:00:00;1114;119970;0
10860;100;8;01/06/2018 00:00:00;0;0;0
10861;21;8;01/06/2018 00:00:00;3488;375604;1067
10862;22;8;01/06/2018 00:00:00;166;17852;0
10863;102;8;01/06/2018 00:00:00;7118;766568;39
10864;30;8;01/06/2018 00:00:00;0;0;0
10865;106;8;01/06/2018 00:00:00;11725;1262728;135
10866;23;8;01/06/2018 00:00:00;1815;195502;1497
10867;25;8;01/06/2018 00:00:00;32244;3472565;1241
10868;24;8;01/06/2018 00:00:00;14578;1570000;2547
10869;98;8;01/06/2018 00:00:00;479;51532;0
10870;19;8;01/06/2018 00:00:00;3450;371580;2930
10871;26;8;01/06/2018 00:00:00;0;0;0
10872;27;8;01/06/2018 00:00:00;2621;282221;1791
10873;101;8;01/06/2018 00:00:00;0;0;0
10874;33;8;01/06/2018 00:00:00;44464;4788624;645
10875;31;8;01/06/2018 00:00:00;0;0;0
10876;34;8;01/06/2018 00:00:00;129;13871;0
10877;28;8;01/06/2018 00:00:00;3993;430054;5290
10878;35;8;01/06/2018 00:00:00;12614;1358439;1652
10879;105;8;01/06/2018 00:00:00;0;0;0
10880;32;8;01/06/2018 00:00:00;0;0;0
10881;29;8;01/06/2018 00:00:00;9613;1035278;3253
10882;36;12;01/06/2018 00:00:00;34021;1650209;173
10883;13;4;01/06/2018 00:00:00;0;0;0
10884;18;4;01/06/2018 00:00:00;124;4271;14409
10885;14;4;01/06/2018 00:00:00;73870;2554979;32639
10886;16;4;01/06/2018 00:00:00;0;0;0
10887;17;4;01/06/2018 00:00:00;0;0;48606
10888;12;4;01/06/2018 00:00:00;0;0;47470
10889;11;4;01/06/2018 00:00:00;341183;11800571;0
10890;2;3;01/06/2018 00:00:00;10520;2619457;36130
10891;3;3;01/06/2018 00:00:00;15209;3787011;13971
10892;8;3;01/06/2018 00:00:00;0;0;0
10893;10;3;01/06/2018 00:00:00;0;0;0
10894;1;3;01/06/2018 00:00:00;100967;25140787;68169
10895;7;3;01/06/2018 00:00:00;0;0;0
10896;72;10;01/06/2018 00:00:00;9089;127252;2345
10897;63;11;01/06/2018 00:00:00;1;104562;148
10898;66;11;01/06/2018 00:00:00;1;916381;21198
10899;64;11;01/06/2018 00:00:00;1;953201;569
10900;68;11;01/06/2018 00:00:00;1;749652;8189
