CodigoFluxoTransporte;CodigoFerrovia;CodigoCliente;CodigoMercadoria;CodigoUnidadeTarifaria;CodigoFluxoTransporteFerrovia;DataExclusao;CodigoEstacaoOrigem;CodigoEstacaoDestino;CodigoTipoFluxoTransporte;DistanciaItinerario;CodigoMercadoriaFerrovia;CodigoReferenciaEstacaoOrigem;CodigoReferenciaEstacaoDestino
69460;7;4935;59;1;35607;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69461;7;4652;46;1;35608;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69462;7;5078;46;1;35611;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69463;7;3002;46;1;35612;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69464;7;2992;46;1;35613;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69465;7;3001;46;1;35614;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69466;7;860;46;1;35615;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69467;7;1865;59;1;35616;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69468;7;149;59;1;35617;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69469;7;2833;59;1;35618;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69470;7;2660;59;1;35619;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69471;7;3907;46;1;35621;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69472;7;2910;46;1;35622;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69473;7;4338;59;1;35623;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69474;7;4638;46;1;35624;;4129;3016;2.0;1638,536;2115.0;TRO;ISN
69475;7;5116;59;1;35625;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69476;7;4339;59;1;35626;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69477;7;4304;59;1;35627;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69478;7;3497;46;1;35628;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69479;7;3513;46;1;35630;;2593;3016;2.0;1399,806;2115.0;TAG;ISN
69480;7;151;59;1;35632;;4129;3016;2.0;1638,536;2854.0;TRO;ISN
69481;4;268;66;1;E5898;;3133;3259;1.0;1405,907;2647.0;VTU;ETB
69482;4;525;8;1;E5907;;3109;2384;2.0;673,269;2661.0;VOB;VPN
69483;4;4759;6;1;E5927;;3115;2384;2.0;641,022;2630.0;VFU;VPN
69484;4;525;10;1;E5933;;3109;3133;2.0;670,876;2631.0;VOB;VTU
69485;4;5021;15;1;E5956;;3109;3133;2.0;670,876;2665.0;VOB;VTU
69486;4;5021;15;1;E6059;;3109;3133;2.0;670,876;2665.0;VOB;VTU
69487;4;3719;66;1;E6085;;3133;3259;1.0;1405,907;2647.0;VTU;ETB
69488;4;5021;15;1;E6095;;3109;3133;2.0;670,876;2665.0;VOB;VTU
69489;4;3492;66;1;E6125;;3133;2624;1.0;966,395;2647.0;VTU;EDH
69490;4;509;6;1;E6133;;3115;2384;2.0;641,022;2630.0;VFU;VPN
69491;4;525;13;1;E6137;;3109;3133;2.0;670,876;2669.0;VOB;VTU
69492;4;5021;15;1;E6147;;3109;3133;2.0;670,876;2665.0;VOB;VTU
69493;4;3402;8;1;E6191;;2375;2677;3.0;249,365;2661.0;VIC;EYU
69494;4;4759;6;1;E6271;;3115;2384;2.0;641,022;2630.0;VFU;VPN
69495;5;3951;48;1;87239;;2512;3016;2.0;670,580;3287.0;ZRU;ISN
69496;5;2993;46;1;87240;;2408;2998;2.0;278,131;1843.0;ZBV;ICZ
69497;5;5042;48;1;87241;;2440;3016;2.0;806,154;3287.0;ZFN;ISN
69498;5;5042;48;1;87244;;2440;3016;2.0;806,154;3287.0;ZFN;ISN
69499;5;3951;48;1;87245;;2512;2998;2.0;677,243;3287.0;ZRU;ICZ
69500;5;3951;48;1;87246;;2512;2998;2.0;677,243;3287.0;ZRU;ICZ
69501;5;3951;48;1;87247;;2512;2998;2.0;677,243;3287.0;ZRU;ICZ
69502;5;3951;48;1;87248;;2512;2998;2.0;677,243;3287.0;ZRU;ICZ
69503;5;3951;48;1;87249;;2512;2998;2.0;677,243;3287.0;ZRU;ICZ
69504;5;3951;48;1;87250;;2512;2998;2.0;677,243;3287.0;ZRU;ICZ
69505;5;3951;48;1;87251;;2512;2998;2.0;677,243;3287.0;ZRU;ICZ
69506;5;3951;48;1;87252;;2512;2998;2.0;677,243;3287.0;ZRU;ICZ
69507;11;710;15;1;35779;;2862;2971;3.0;27,527;576.0;FFL;FVR
69508;4;5117;66;1;E5897;;3133;3259;1.0;1405,907;2647.0;VTU;ETB
69509;4;5118;66;1;E5899;;3133;3259;1.0;1405,907;2647.0;VTU;ETB
69510;4;268;65;1;E6508;;3133;3259;1.0;1405,907;2593.0;VTU;ETB
69511;4;5117;65;1;E6511;;3133;3259;1.0;1405,907;2593.0;VTU;ETB
69512;4;3621;15;1;E5142;;2375;3107;3.0;222,765;2867.0;VIC;VEB
69513;4;5075;26;1;E5849;;2373;2384;2.0;324,907;2586.0;VGV;VPN
69514;4;4951;99;1;E0541;;2384;3108;3.0;645,870;3344.0;VPN;VWI
69515;4;4596;66;1;E6073;;3133;3259;1.0;1405,907;2647.0;VTU;ETB
69516;4;3621;15;1;E5857;;2618;2375;3.0;216,898;2615.0;ECE;VIC
69517;12;4971;46;1;E0545;;4102;4084;2.0;1248,200;2762.0;PIN;QPI
69518;12;4875;46;1;E0705;;3114;4084;2.0;725,700;2762.0;PPF;QPI
69519;12;4407;46;1;E1202;;4067;4084;2.0;976,700;2762.0;PIP;QPI
69520;8;3681;6;1;E5215;;3345;2384;2.0;722,915;2504.0;EPM;VPN
69521;8;4935;46;1;E5431;;4170;4145;2.0;802,161;2484.0;ZZB;IUF
69522;8;3951;48;1;E5445;;3475;4145;2.0;639,913;2837.0;ZGU;IUF
69523;8;3313;35;1;E5873;;3199;3345;3.0;1525,571;2447.0;DPA;EPM
