CodigoDesempenhoLocomotiva;CodigoFerrovia;CodigoModeloLocomotiva;DataReferencia;NumeroConsumoCombustivel;NumeroImobilizacaoOficinaPropria;NumeroImobilizacaoOficinaTerceiros;NumeroImobilizacaoMorta;NumeroDisponivelNaoUtilizadoPropria;NumeroDisponivelNaoUtilizadoTerceiros;NumeroUtilizacaoPropria;NumeroUtilizacaoTerceiros;NumeroUtilizacaoServicoInterno;NumeroTKBTracionada;NumeroTKUTracionada;NumeroDistanciaPercorrida
9060;2;150;01/04/2007 00:00:00;483078;4551,6;0,0;0,0;17768,4;0,0;9212,7;0,0;656,2;63461695.0;30005888.0;132184
9061;2;150;01/06/2007 00:00:00;544512;4050,0;0,0;0,0;18270,0;0,0;10683,1;0,0;851,0;75057441.0;34897319.0;159208
9062;2;150;01/07/2007 00:00:00;462860;5405,1;0,0;0,0;17658,9;0,0;8672,8;0,0;467,7;67681619.0;30761239.0;129064
9063;2;150;01/08/2007 00:00:00;460498;4966,1;0,0;0,0;18097,9;0,0;8205,0;0,0;685,5;59979215.0;28852958.0;122069
9064;2;150;01/09/2007 00:00:00;447071;4147,8;0,0;0,0;18172,2;0,0;8409,2;0,0;585,2;65003326.0;28864935.0;123028
9065;2;150;01/10/2007 00:00:00;672484;3240,8;0,0;0,0;19823,3;0,0;12378,4;0,0;821,5;90967292.0;46829170.0;177005
9066;2;150;01/11/2007 00:00:00;573058;3939,6;0,0;0,0;18380,4;0,0;11674,0;0,0;724,3;83415181.0;41025374.0;164386
9067;2;150;01/12/2007 00:00:00;600186;3065,5;0,0;0,0;20001,6;0,0;12040,1;0,0;585,7;87815431.0;39359895.0;163775
9068;2;150;01/01/2008 00:00:00;474733;4201,5;0,0;0,0;18862,5;0,0;9004,6;0,0;995,9;63728389.0;28920175.0;137956
9069;2;150;01/02/2008 00:00:00;391877;4714,5;0,0;0,0;16861,5;0,0;7139,8;0,0;898,8;54448817.0;25692297.0;105386
9070;2;150;01/03/2008 00:00:00;430275;5183,3;0,0;0,0;17880,7;0,0;8958,2;0,0;1185,2;61845857.0;29365685.0;122743
9071;2;150;01/04/2008 00:00:00;350733;5953,4;0,0;0,0;16366,6;0,0;6698,3;0,0;1460,6;46556279.0;20494600.0;95350
9072;2;150;01/05/2008 00:00:00;448983;5333,9;0,0;0,0;17730,1;0,0;9194,5;0,0;1223,5;62413611.0;25325588.0;114967
9073;2;150;01/06/2008 00:00:00;375507;4555,1;0,0;0,0;17764,9;0,0;7258,1;0,0;1078,7;66916646.0;30396186.0;99177
9074;2;150;01/07/2008 00:00:00;385050;4319,7;0,0;0,0;18744,3;0,0;8073,3;0,0;1267,7;58129120.0;27132446.0;108699
9075;2;150;01/08/2008 00:00:00;388727;4368,3;0,0;0,0;18695,8;0,0;7685,5;0,0;1280,8;56873875.0;25749338.0;111188
9076;2;150;01/09/2008 00:00:00;393564;4154,7;0,0;0,0;18165,3;0,0;8754,6;0,0;1033,2;60951767.0;26725515.0;107185
9077;2;150;01/10/2008 00:00:00;532526;4344,9;0,0;0,0;18719,1;0,0;10544,5;0,0;1125,8;78716476.0;37551037.0;132755
9078;2;150;01/11/2008 00:00:00;511259;4116,8;0,0;0,0;18203,2;0,0;1303,8;0,0;10801,6;78545708.0;32709239.0;131091
9079;2;150;01/12/2008 00:00:00;454109;3404,7;0,0;0,0;19659,3;0,0;9288,2;0,0;1306,2;70838443.0;30668416.0;114255
9080;2;150;01/01/2009 00:00:00;474509;2585,7;0,0;0,0;20478,3;0,0;9881,0;0,0;1317,3;69510169.0;29869868.0;122823
9081;2;150;01/02/2009 00:00:00;324635;3558,1;0,0;0,0;17273,9;0,0;6781,8;0,0;947,7;45907446.0;19694255.0;91157
9082;2;150;01/03/2009 00:00:00;349917;3842,5;0,0;0,0;19221,5;0,0;6919,4;0,0;874,0;51887334.0;21798918.0;92924
9083;2;150;01/04/2009 00:00:00;281736;4078,5;0,0;0,0;18241,5;0,0;5135,1;0,0;1165,5;40977586.0;17155088.0;71746
9084;2;150;01/05/2009 00:00:00;269681;3595,6;0,0;0,0;19468,4;0,0;5281,1;0,0;1372,4;36134054.0;16562631.0;69991
9085;2;150;01/06/2009 00:00:00;388060;3681,3;0,0;0,0;18638,7;0,0;8366,2;0,0;1101,8;57730264.0;28589566.0;103490
9086;2;150;01/07/2009 00:00:00;402319;4196,0;0,0;0,0;8868,0;0,0;8417,7;0,0;1162,9;59535418.0;24074463.0;108244
9087;2;150;01/08/2009 00:00:00;406349;3105,5;0,0;0,0;19958,5;0,0;7586,5;0,0;1238,7;58334884.0;26288819.0;103386
9088;2;150;01/09/2009 00:00:00;424644;3341,9;0,0;0,0;18978,1;0,0;8988,3;0,0;856,8;63957334.0;30133819.0;118220
9089;2;150;01/10/2009 00:00:00;480935;3785,2;0,0;0,0;19278,8;0,0;9517,5;0,0;1041,1;69793983.0;34662807.0;112519
9090;2;150;01/11/2009 00:00:00;448171;3261,2;0,0;0,0;19058,8;0,0;8779,2;0,0;1287,8;62077568.0;30003638.0;106787
9091;2;150;01/12/2009 00:00:00;401443;3767,3;0,0;0,0;19309,7;0,0;7987,9;0,0;1430,7;59333466.0;26483227.0;103298
9092;2;150;01/01/2010 00:00:00;384654;3493,3;0,0;0,0;19570,7;0,0;7959,9;0,0;1771,8;53659156.0;23076798.0;101642
9093;2;150;01/02/2010 00:00:00;329165;3598,3;0,0;0,0;17233,7;0,0;6780,3;0,0;1054,9;47611337.0;21671206.0;86931
9094;2;150;01/03/2010 00:00:00;371881;4624,0;0,0;0,0;18440,0;0,0;7233,2;0,0;1046,3;54794329.0;26655186.0;93473
9095;2;150;01/04/2010 00:00:00;397914;3968,9;0,0;0,0;18351,1;0,0;8307,1;0,0;1436,8;60886543.0;26299027.0;100425
9096;2;150;01/05/2010 00:00:00;372731;4880,3;0,0;0,0;18183,7;0,0;7823,3;0,0;1229,0;53764882.0;24389172.0;96428
9097;2;150;01/06/2010 00:00:00;351555;5170,0;0,0;0,0;17150,0;0,0;6925,9;0,0;1328,0;49302149.0;23600093.0;90459
9098;2;150;01/07/2010 00:00:00;466859;3964,1;0,0;0,0;19099,9;0,0;9711,1;0,0;1197,0;70485454.0;31622850.0;113434
9099;11;158;01/01/2006 00:00:00;312;0,0;0,0;0,0;1297,5;0,0;190,5;0,0;0,0;6232.0;488.0;72
9100;11;158;01/02/2006 00:00:00;200;0,0;0,0;0,0;1315,2;0,0;28,8;0,0;0,0;89.0;54.0;18
9101;11;158;01/03/2006 00:00:00;302;0,0;0,0;0,0;1488,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9102;11;158;01/04/2006 00:00:00;653;0,0;0,0;0,0;1339,5;0,0;100,5;0,0;0,0;10290.0;1742.0;60
9103;11;158;01/05/2006 00:00:00;703;0,0;0,0;0,0;1448,0;0,0;40,0;0,0;0,0;6672.0;1560.0;30
9104;11;158;01/06/2006 00:00:00;658;0,0;0,0;0,0;2159,5;0,0;0,5;0,0;0,0;591.0;1.0;21
9105;11;158;01/07/2006 00:00:00;700;0,0;0,0;0,0;2232,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9106;11;158;01/08/2006 00:00:00;679;0,0;0,0;0,0;2232,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9107;11;158;01/09/2006 00:00:00;1018;11,1;0,0;0,0;2148,9;0,0;0,0;0,0;0,0;0.0;0.0;0
9108;11;158;01/10/2006 00:00:00;1581;74,4;0,0;0,0;1488,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9109;11;158;01/11/2006 00:00:00;977;198,3;0,0;0,0;1960,5;0,0;1,3;0,0;0,0;245.0;1.0;4
9110;11;158;01/12/2006 00:00:00;467;1524,4;0,0;0,0;707,3;0,0;0,2;0,0;0,0;470.0;1.0;12
9111;11;158;01/01/2007 00:00:00;1054;1978,8;0,0;0,0;252,4;0,0;0,8;0,0;0,0;273.0;1.0;3
9112;11;158;01/02/2007 00:00:00;0;2016,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9113;11;158;01/03/2007 00:00:00;1388;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9114;11;158;01/04/2007 00:00:00;1343;2160,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9115;11;158;01/05/2007 00:00:00;1453;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9116;11;158;01/06/2007 00:00:00;423;2160,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9117;11;158;01/07/2007 00:00:00;437;1791,9;0,0;0,0;440,0;0,0;0,0;0,0;0,0;275.0;0.0;3
9118;11;158;01/08/2007 00:00:00;1370;1488,0;0,0;0,0;710,9;0,0;33,1;0,0;0,0;35367.0;14729.0;180
9119;11;158;01/09/2007 00:00:00;1048;1440,0;0,0;0,0;720,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9120;11;158;01/10/2007 00:00:00;1091;1488,0;0,0;0,0;744,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9121;11;158;01/11/2007 00:00:00;714;1440,0;0,0;0,0;715,2;0,0;4,8;0,0;0,0;4514.0;1.0;33
9122;11;158;01/12/2007 00:00:00;384;1488,0;0,0;0,0;744,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9123;11;158;01/01/2008 00:00:00;492;1488,0;0,0;0,0;742,0;0,0;2,0;0,0;0,0;672.0;1.0;33
9124;11;158;01/02/2008 00:00:00;344;1392,0;0,0;0,0;696,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9125;11;158;01/03/2008 00:00:00;429;1488,0;0,0;0,0;744,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9126;11;158;01/04/2008 00:00:00;429;1438,4;0,0;0,0;721,4;0,0;0,0;0,0;0,0;0.0;0.0;0
9127;11;158;01/05/2008 00:00:00;992;1471,2;0,0;0,0;760,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9128;11;158;01/06/2008 00:00:00;507;1440,0;0,0;0,0;720,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9129;11;158;01/07/2008 00:00:00;507;1488,0;0,0;0,0;744,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9130;11;158;01/08/2008 00:00:00;513;2177,3;0,0;0,0;54,7;0,0;0,0;0,0;0,0;0.0;0.0;0
9131;11;158;01/09/2008 00:00:00;268;2160,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9132;11;158;01/10/2008 00:00:00;945;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9133;11;158;01/11/2008 00:00:00;399;2160,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9134;11;158;01/12/2008 00:00:00;655;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9135;11;158;01/01/2009 00:00:00;338;2232,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9136;11;158;01/02/2009 00:00:00;169;1877,6;0,0;0,0;138,5;0,0;0,0;0,0;0,0;0.0;0.0;0
9137;11;158;01/03/2009 00:00:00;329;1772,1;0,0;0,0;459,1;0,0;0,0;0,0;0,0;0.0;0.0;0
9138;11;158;01/04/2009 00:00:00;234;1524,6;0,0;0,0;617,7;0,0;0,0;0,0;17,8;1.0;0.0;1
9139;11;158;01/05/2009 00:00:00;217;1510,5;0,0;0,0;721,5;0,0;0,0;0,0;0,1;1.0;0.0;1
9140;11;158;01/06/2009 00:00:00;424;1440,0;0,0;0,0;720,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9141;11;158;01/07/2009 00:00:00;452;1488,0;0,0;0,0;744,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9142;11;158;01/08/2009 00:00:00;460;1138,1;0,0;0,0;1093,5;0,0;0,0;0,0;0,4;1.0;0.0;1
9143;11;158;01/09/2009 00:00:00;601;720,0;0,0;0,0;1439,6;0,0;0,0;0,0;0,4;398.0;0.0;3
9144;11;158;01/10/2009 00:00:00;250;744,0;0,0;0,0;1446,9;0,0;0,0;0,0;41,1;1.0;0.0;1
9145;11;158;01/11/2009 00:00:00;138;1184,6;0,0;0,0;975,4;0,0;0,0;0,0;0,0;0.0;0.0;0
9146;11;158;01/12/2009 00:00:00;342;119,3;0,0;0,0;1454,8;0,0;0,0;0,0;657,8;1.0;0.0;1
9147;11;158;01/01/2010 00:00:00;241;0,0;0,0;0,0;1487,8;0,0;0,0;0,0;744,3;1.0;0.0;1
9148;11;158;01/02/2010 00:00:00;571;0,0;0,0;0,0;1344,0;0,0;0,0;0,0;672,0;1.0;0.0;1
9149;11;158;01/03/2010 00:00:00;271;0,0;0,0;0,0;1488,0;0,0;0,0;0,0;744,0;1.0;0.0;1
9150;11;158;01/04/2010 00:00:00;344;383,5;0,0;0,0;1056,4;0,0;0,0;0,0;720,1;1.0;0.0;1
9151;11;158;01/05/2010 00:00:00;138;232,3;0,0;0,0;1164,8;0,0;0,0;0,0;744,0;1.0;0.0;1
9152;11;158;01/06/2010 00:00:00;200;0,0;0,0;0,0;1440,0;0,0;0,0;0,0;72,0;1.0;0.0;1
9153;11;158;01/07/2010 00:00:00;1;0,0;0,0;0,0;1488,0;0,0;0,0;0,0;744,0;1.0;0.0;1
9154;11;159;01/01/2006 00:00:00;0;0,0;0,0;0,0;74,4;0,0;0,0;0,0;0,0;0.0;0.0;0
9155;11;159;01/02/2006 00:00:00;248;0,0;0,0;0,0;612,4;0,0;59,6;0,0;0,0;713.0;434.0;27
9156;11;159;01/03/2006 00:00:00;220;0,0;0,0;0,0;744,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9157;11;159;01/04/2006 00:00:00;216;0,0;0,0;0,0;652,0;0,0;60,0;0,0;0,0;2789.0;1968.0;3
9158;11;159;01/05/2006 00:00:00;102;0,0;0,0;0,0;744,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9159;5;161;01/01/2006 00:00:00;0;109,7;0,0;0,0;1378,3;0,0;0,0;0,0;0,0;0.0;0.0;0
9160;5;161;01/02/2006 00:00:00;0;115,2;0,0;0,0;1228,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9161;5;161;01/03/2006 00:00:00;0;153,0;0,0;0,0;1335,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9162;5;161;01/04/2006 00:00:00;0;88,8;0,0;0,0;1351,2;0,0;0,0;0,0;0,0;0.0;0.0;0
9163;5;161;01/05/2006 00:00:00;0;131,8;0,0;0,0;1356,2;0,0;0,0;0,0;0,0;0.0;0.0;0
9164;5;161;01/06/2006 00:00:00;0;148,2;0,0;0,0;1291,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9165;5;161;01/07/2006 00:00:00;0;139,0;0,0;0,0;1349,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9166;5;161;01/08/2006 00:00:00;0;68,9;0,0;0,0;1419,1;0,0;0,0;0,0;0,0;0.0;0.0;0
9167;5;161;01/09/2006 00:00:00;0;68,8;0,0;0,0;1371,2;0,0;0,0;0,0;0,0;0.0;0.0;0
9168;5;161;01/10/2006 00:00:00;0;87,5;0,0;0,0;1400,5;0,0;0,0;0,0;0,0;0.0;0.0;0
9169;5;161;01/11/2006 00:00:00;0;114,2;0,0;0,0;1325,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9170;5;161;01/12/2006 00:00:00;0;113,8;0,0;0,0;1374,2;0,0;0,0;0,0;0,0;0.0;0.0;0
9171;5;161;01/01/2007 00:00:00;0;101,5;0,0;0,0;1386,5;0,0;0,0;0,0;0,0;0.0;0.0;0
9172;5;161;01/02/2007 00:00:00;0;141,0;0,0;0,0;1203,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9173;5;161;01/03/2007 00:00:00;0;62,0;0,0;0,0;1426,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9174;5;161;01/04/2007 00:00:00;0;59,0;0,0;0,0;1381,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9175;5;161;01/05/2007 00:00:00;0;138,1;0,0;0,0;1349,9;0,0;0,0;0,0;0,0;0.0;0.0;0
9176;5;161;01/06/2007 00:00:00;0;130,2;0,0;0,0;1309,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9177;5;161;01/07/2007 00:00:00;0;152,2;0,0;0,0;1335,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9178;5;161;01/08/2007 00:00:00;0;71,0;0,0;0,0;1417,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9179;5;161;01/09/2007 00:00:00;0;123,1;0,0;0,0;1316,9;0,0;0,0;0,0;0,0;0.0;0.0;0
9180;5;161;01/10/2007 00:00:00;0;79,9;0,0;0,0;1408,1;0,0;0,0;0,0;0,0;0.0;0.0;0
9181;5;161;01/11/2007 00:00:00;0;114,2;0,0;0,0;1325,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9182;5;161;01/12/2007 00:00:00;0;83,0;0,0;0,0;1405,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9183;5;161;01/01/2008 00:00:00;0;54,1;0,0;0,0;1433,9;0,0;0,0;0,0;0,0;0.0;0.0;0
9184;5;161;01/02/2008 00:00:00;0;43,8;0,0;0,0;1348,2;0,0;0,0;0,0;0,0;0.0;0.0;0
9185;5;161;01/03/2008 00:00:00;0;45,6;0,0;0,0;1442,4;0,0;0,0;0,0;0,0;0.0;0.0;0
9186;5;161;01/04/2008 00:00:00;0;67,2;0,0;0,0;1372,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9187;5;161;01/05/2008 00:00:00;0;68,3;0,0;0,0;1419,7;0,0;0,0;0,0;0,0;0.0;0.0;0
9188;5;161;01/06/2008 00:00:00;0;55,2;0,0;0,0;1384,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9189;5;161;01/07/2008 00:00:00;0;59,1;0,0;0,0;1428,9;0,0;0,0;0,0;0,0;0.0;0.0;0
9190;5;161;01/08/2008 00:00:00;0;62,8;0,0;0,0;1425,2;0,0;0,0;0,0;0,0;0.0;0.0;0
9191;5;161;01/09/2008 00:00:00;0;32,0;0,0;0,0;1408,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9192;5;161;01/10/2008 00:00:00;0;84,7;0,0;0,0;1403,3;0,0;0,0;0,0;0,0;0.0;0.0;0
9193;5;161;01/11/2008 00:00:00;0;30,0;0,0;0,0;1410,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9194;5;161;01/12/2008 00:00:00;0;95,3;0,0;0,0;1392,7;0,0;0,0;0,0;0,0;0.0;0.0;0
9195;5;161;01/02/2009 00:00:00;0;92,4;0,0;0,0;1251,6;0,0;0,0;0,0;0,0;0.0;0.0;0
9196;5;161;01/03/2009 00:00:00;0;71,4;0,0;0,0;1416,6;0,0;0,0;0,0;0,0;0.0;0.0;0
9197;5;161;01/04/2009 00:00:00;0;109,9;0,0;0,0;1330,1;0,0;0,0;0,0;0,0;0.0;0.0;0
9198;5;161;01/05/2009 00:00:00;0;53,4;0,0;0,0;1434,6;0,0;0,0;0,0;0,0;0.0;0.0;0
9199;5;161;01/06/2009 00:00:00;0;236,5;0,0;0,0;1203,5;0,0;0,0;0,0;0,0;0.0;0.0;0
9200;5;161;01/07/2009 00:00:00;0;113,5;0,0;0,0;1374,5;0,0;0,0;0,0;0,0;0.0;0.0;0
9201;5;161;01/08/2009 00:00:00;0;113,5;0,0;0,0;1374,5;0,0;0,0;0,0;0,0;0.0;0.0;0
9202;5;161;01/09/2009 00:00:00;0;75,2;0,0;0,0;1364,8;0,0;0,0;0,0;0,0;0.0;0.0;0
9203;5;161;01/10/2009 00:00:00;0;51,6;0,0;0,0;1436,4;0,0;0,0;0,0;0,0;0.0;0.0;0
9204;5;161;01/11/2009 00:00:00;0;86,9;0,0;0,0;1353,1;0,0;0,0;0,0;0,0;0.0;0.0;0
9205;5;161;01/12/2009 00:00:00;0;32,7;0,0;0,0;1455,3;0,0;0,0;0,0;0,0;0.0;0.0;0
9206;5;161;01/01/2010 00:00:00;0;65,3;0,0;0,0;1422,7;0,0;0,0;0,0;0,0;0.0;0.0;0
9207;5;161;01/02/2010 00:00:00;0;61,4;0,0;0,0;1282,6;0,0;0,0;0,0;0,0;0.0;0.0;0
9208;5;161;01/03/2010 00:00:00;0;24,4;0,0;0,0;1463,6;0,0;0,0;0,0;0,0;0.0;0.0;0
9209;5;161;01/04/2010 00:00:00;0;27,3;0,0;0,0;692,7;0,0;0,0;0,0;0,0;0.0;0.0;0
9210;5;161;01/05/2010 00:00:00;0;14,0;0,0;0,0;730,0;0,0;0,0;0,0;0,0;0.0;0.0;0
9211;5;161;01/06/2010 00:00:00;0;29,8;0,0;0,0;690,2;0,0;0,0;0,0;0,0;0.0;0.0;0
9212;5;161;01/07/2010 00:00:00;0;20,3;0,0;0,0;723,7;0,0;0,0;0,0;0,0;0.0;0.0;0
9213;11;162;01/01/2006 00:00:00;39099;7683,4;0,0;0,0;7243,2;0,0;697,0;0,0;0,0;1248298.0;401558.0;5007
9214;11;162;01/02/2006 00:00:00;33175;6786,6;0,0;0,0;6744,6;0,0;580,8;0,0;0,0;590085.0;359088.0;4569
9215;11;162;01/03/2006 00:00:00;35710;7810,8;0,0;0,0;7256,8;0,0;556,5;0,0;0,0;1019830.0;285806.0;5006
9216;11;162;01/04/2006 00:00:00;43108;8472,2;0,0;0,0;6178,4;0,0;469,5;0,0;0,0;926211.0;202158.0;4893
9217;11;162;01/05/2006 00:00:00;28494;8932,7;0,0;0,0;5540,4;0,0;1150,9;0,0;0,0;953994.0;300090.0;4130
9218;11;162;01/06/2006 00:00:00;34552;8573,0;0,0;0,0;6070,5;0,0;476,5;0,0;0,0;1025503.0;291854.0;4881
9219;11;162;01/07/2006 00:00:00;38744;8235,9;0,0;0,0;6805,8;0,0;582,3;0,0;0,0;1055110.0;256653.0;5387
9220;11;162;01/08/2006 00:00:00;38197;8558,4;0,0;0,0;6312,1;0,0;753,5;0,0;0,0;1119506.0;230044.0;6806
9221;11;162;01/09/2006 00:00:00;26815;6691,9;0,0;0,0;5834,9;0,0;433,1;0,0;0,0;479391.0;83009.0;2892
9222;11;162;01/10/2006 00:00:00;37223;9158,2;0,0;0,0;5903,0;0,0;490,8;0,0;0,0;937039.0;270736.0;4268
9223;11;162;01/11/2006 00:00:00;41004;6792,7;0,0;0,0;5754,3;0,0;412,8;0,0;0,0;1123194.0;191992.0;4734
9224;11;162;01/12/2006 00:00:00;41482;8861,3;0,0;0,0;6164,8;0,0;597,9;0,0;0,0;1196928.0;263025.0;6255
9225;11;162;01/01/2007 00:00:00;40590;9239,2;0,0;0,0;5701,6;0,0;683,2;0,0;0,0;971227.0;214882.0;5478
9226;11;162;01/02/2007 00:00:00;32727;8967,4;0,0;0,0;4592,3;0,0;552,3;0,0;0,0;969569.0;190728.0;5424
9227;11;162;01/03/2007 00:00:00;42140;9115,2;0,0;0,0;5841,0;0,0;667,8;0,0;0,0;1681070.0;601219.0;6114
9228;11;162;01/04/2007 00:00:00;10331;8343,3;0,0;0,0;6129,0;0,0;647,7;0,0;0,0;1473030.0;515330.0;5389
9229;11;162;01/05/2007 00:00:00;11176;8621,4;0,0;0,0;6333,4;0,0;669,2;0,0;0,0;1523128.0;545695.0;5573
9230;11;162;01/06/2007 00:00:00;36241;7404,7;0,0;0,0;7146,4;0,0;568,9;0,0;0,0;995114.0;188064.0;5620
9231;11;162;01/07/2007 00:00:00;37449;9442,5;0,0;0,0;5513,3;0,0;668,2;0,0;0,0;1243812.0;283523.0;6379
9232;11;162;01/08/2007 00:00:00;42342;9315,3;0,0;0,0;5189,2;0,0;1119,4;0,0;0,0;1589532.0;338224.0;8368
9233;11;162;01/09/2007 00:00:00;32772;8623,5;0,0;0,0;5855,7;0,0;640,9;0,0;0,0;1431236.0;423599.0;6731
9234;11;162;01/10/2007 00:00:00;42774;8429,8;0,0;0,0;6401,2;0,0;793,0;0,0;0,0;1359823.0;302301.0;7434
9235;11;162;01/11/2007 00:00:00;34677;9163,1;0,0;0,0;5563,2;0,0;393,7;0,0;0,0;843555.0;252688.0;3660
9236;11;162;01/12/2007 00:00:00;29681;9217,7;0,0;0,0;5989,4;0,0;416,8;0,0;0,0;1010928.0;307906.0;4634
9237;8;162;01/01/2008 00:00:00;12015;1096,0;0,0;0,0;235,8;0,0;156,2;0,0;0,0;1551133.0;1098262.0;3851
9238;11;162;01/01/2008 00:00:00;37087;9429,3;0,0;0,0;5223,8;0,0;970,9;0,0;0,0;1471388.0;440724.0;6840
9239;11;162;01/02/2008 00:00:00;23986;9376,0;0,0;0,0;4737,3;0,0;502,6;0,0;0,0;890147.0;226726.0;4824
9240;11;162;01/03/2008 00:00:00;27236;9565,6;0,0;0,0;5344,9;0,0;713,5;0,0;0,0;1515195.0;436280.0;6121
9241;11;162;01/04/2008 00:00:00;27236;9755,1;0,0;0,0;4795,9;0,0;569,0;0,0;0,0;1515195.0;427506.0;6211
9242;11;162;01/05/2008 00:00:00;36566;9790,4;0,0;0,0;5327,4;0,0;506,3;0,0;0,0;1133445.0;344293.0;4759
9243;11;162;01/06/2008 00:00:00;40961;9087,4;0,0;0,0;5430,9;0,0;601,7;0,0;0,0;1155527.0;290622.0;5297
9244;11;162;01/07/2008 00:00:00;40961;10010,8;0,0;0,0;5024,6;0,0;588,8;0,0;0,0;1127409.0;213322.0;5922
9245;11;162;01/08/2008 00:00:00;32580;10672,5;0,0;0,0;4385,7;0,0;565,8;0,0;0,0;1334100.0;576894.0;4355
9246;11;162;01/09/2008 00:00:00;34706;9228,2;0,0;0,0;5298,2;0,0;1,0;0,0;593,6;1118954.0;217660.0;6453
9247;11;162;01/10/2008 00:00:00;31501;10005,8;0,0;0,0;4976,9;0,0;1,0;0,0;641,3;983097.0;218007.0;5105
9248;11;162;01/11/2008 00:00:00;24572;9031,2;0,0;0,0;5759,8;0,0;1,0;0,0;314,6;718121.0;232319.0;3555
9249;11;162;01/12/2008 00:00:00;20852;9901,4;0,0;0,0;5422,4;0,0;1,0;0,0;300,2;608728.0;152104.0;2960
9250;11;162;01/01/2009 00:00:00;17564;10521,6;0,0;0,0;4861,9;0,0;0,1;0,0;240,5;412797.0;75092.0;2215
9251;11;162;01/02/2009 00:00:00;14980;9490,0;0,0;0,0;4326,1;0,0;0,1;0,0;295,9;632922.0;194589.0;1703
9252;11;162;01/03/2009 00:00:00;20697;9909,1;0,0;0,0;5360,1;0,0;1,0;0,0;354,8;356208.0;102104.0;1893
9253;11;162;01/04/2009 00:00:00;18131;9290,4;0,0;0,0;5115,1;0,0;0,1;0,0;714,5;294592.0;83723.0;1300
9254;11;162;01/05/2009 00:00:00;19945;10401,2;0,0;0,0;4845,8;0,0;1,0;0,0;377,1;354263.0;126749.0;1266
9255;11;162;01/06/2009 00:00:00;22591;9669,0;0,0;0,0;5109,8;0,0;1,0;0,0;341,3;202718.0;71856.0;998
9256;11;162;01/07/2009 00:00:00;18226;10572,7;0,0;0,0;4358,6;0,0;0,1;0,0;692,7;420927.0;114063.0;2575
9257;11;162;01/08/2009 00:00:00;21595;10365,4;0,0;0,0;4426,7;0,0;0,1;0,0;832,3;294389.0;165002.0;598
9258;11;162;01/09/2009 00:00:00;20008;10353,5;0,0;0,0;3355,0;0,0;0,1;0,0;1434,5;352136.0;80363.0;1979
9259;11;162;01/10/2009 00:00:00;13091;11983,6;0,0;0,0;2992,7;0,0;0,1;0,0;647,7;153784.0;38626.0;724
9260;11;162;01/11/2009 00:00:00;12810;9882,0;0,0;0,0;4605,7;0,0;0,1;0,0;633,4;249370.0;109196.0;637
9261;11;162;01/12/2009 00:00:00;13022;10646,4;0,0;0,0;4273,6;0,0;0,1;0,0;704,0;164360.0;62519.0;460
